haul_id,start_time,end_time,date_local,duration_hours,points,mean_speed,mean_depth,min_depth,max_depth,distance_nm,lat_start,lon_start,lat_end,lon_end
124,2026-02-07 10:57:00+00:00,2026-02-07 11:43:57+00:00,2026-02-07,0.7825000000000001,5,5.2000000953674315,-396.0,-456,-305,3.6500805120833943,55.71431666666667,147.12325,55.769065,147.170165
125,2026-02-07 12:16:26+00:00,2026-02-07 14:03:43+00:00,2026-02-07,1.7880555555555555,9,4.844444486829969,-525.3333333333334,-538,-509,8.57361883285413,55.81666666666667,147.19258333333337,55.917433333333335,147.25665
126,2026-02-07 16:38:46+00:00,2026-02-07 18:09:29+00:00,2026-02-07,1.5119444444444445,3,3.800000031789144,-315.6666666666667,-435,-209,5.851289393292947,55.76926666666667,147.13413333333332,55.680883333333334,147.06155
127,2026-02-07 19:36:17+00:00,2026-02-07 21:19:23+00:00,2026-02-07,1.7183333333333333,7,4.1000000068119595,-253.85714285714286,-273,-238,5.944722412095398,55.60183333333333,146.97916666666666,55.57788166666667,146.9245
128,2026-02-08 02:15:18+00:00,2026-02-08 03:45:57+00:00,2026-02-08,1.5108333333333335,3,3.9666666984558105,-528.3333333333334,-545,-505,5.844534747195819,55.91101666666667,147.14393333333334,55.815866666666665,147.10931666666667
129,2026-02-08 08:12:28+00:00,2026-02-08 12:32:54+00:00,2026-02-08,4.3405555555555555,15,4.033333317438761,-472.46666666666664,-521,-422,15.825228551683646,55.817883333333334,147.64488333333333,55.71541666666667,147.2868
130,2026-02-08 14:47:38+00:00,2026-02-08 18:15:21+00:00,2026-02-08,3.4619444444444443,10,4.299999952316284,-493.1,-513,-454,11.774607913019166,55.826683333333335,147.66903333333337,55.77368333333333,147.38131666666666
131,2026-02-08 19:22:58+00:00,2026-02-09 02:05:17+00:00,2026-02-08,6.705277777777778,23,3.4826086915057637,-480.5652173913044,-513,-438,23.015071364172034,55.7885,147.49215,55.77421666666667,147.31321666666668
132,2026-02-09 03:08:20+00:00,2026-02-09 04:12:52+00:00,2026-02-09,1.0755555555555556,5,3.9999999523162844,-462.0,-480,-446,3.4866810415262464,55.778983333333336,147.20353333333333,55.78861666666667,147.13491666666667
133,2026-02-09 05:20:07+00:00,2026-02-09 07:51:18+00:00,2026-02-09,2.519722222222222,6,3.400000015894572,-521.6666666666666,-536,-506,8.211956043288724,55.796931666666666,147.2521833333333,55.80458333333333,147.49276666666665
134,2026-02-09 12:18:06+00:00,2026-02-09 13:36:36+00:00,2026-02-09,1.3083333333333333,5,4.159999990463257,-492.4,-510,-476,4.902970934040342,55.792833333333334,147.15035,55.805748333333334,147.2861
135,2026-02-09 14:49:58+00:00,2026-02-09 16:07:47+00:00,2026-02-09,1.2969444444444445,4,3.225000023841858,-521.0,-536,-501,4.006433389359261,55.80578333333333,147.41626666666667,55.78863333333334,147.52608333333333
136,2026-02-09 16:54:59+00:00,2026-02-09 19:07:48+00:00,2026-02-09,2.213611111111111,6,3.4333333571751914,-520.5,-530,-508,7.723628185924374,55.793866666666666,147.477465,55.80643333333333,147.2518
137,2026-02-10 13:06:47+00:00,2026-02-10 14:17:16+00:00,2026-02-10,1.1747222222222222,6,3.866666634877523,-182.66666666666666,-195,-168,4.571096904122078,56.881683333333335,146.12223333333333,56.83885,146.17411666666666
138,2026-02-12 03:15:27+00:00,2026-02-12 04:10:06+00:00,2026-02-12,0.9108333333333333,7,4.028571435383388,-268.85714285714283,-275,-262,3.355144550621614,56.17958333333333,146.83358333333334,56.18038333333333,146.89373333333333
139,2026-02-12 10:10:07+00:00,2026-02-12 16:14:57+00:00,2026-02-12,6.080555555555555,18,4.177777833408779,-478.55555555555554,-541,-325,23.10151151648207,55.818333333333335,147.407365,55.81766666666667,147.35836666666663
140,2026-02-12 17:03:33+00:00,2026-02-12 19:26:26+00:00,2026-02-12,2.3813888888888886,6,3.8166666825612388,-431.6666666666667,-510,-298,8.590047918585412,55.80521666666667,147.28603333333334,55.68705,147.15131666666667
141,2026-02-12 21:48:12+00:00,2026-02-12 23:20:37+00:00,2026-02-12,1.5402777777777779,7,4.442857197352818,-270.0,-294,-246,5.480289519034603,55.5532,147.11113333333333,55.60443333333333,147.12969833333332
142,2026-02-13 02:54:49+00:00,2026-02-13 03:59:47+00:00,2026-02-13,1.0827777777777778,5,3.800000047683716,-412.8,-462,-335,4.32255239121225,55.7513,147.27693333333335,55.69226666666667,147.20469833333334
143,2026-02-13 07:00:46+00:00,2026-02-13 08:14:07+00:00,2026-02-13,1.2225,4,3.425000011920929,-341.25,-362,-303,4.222083240728269,55.50185,147.0562,55.43416666666667,147.03406666666666
144,2026-02-13 13:00:47+00:00,2026-02-13 16:41:29+00:00,2026-02-13,3.6783333333333332,9,3.6666666401757135,-306.44444444444446,-364,-239,14.177586062910118,55.64,147.15408333333335,55.42261666666667,146.99955
145,2026-02-14 00:16:55+00:00,2026-02-14 01:34:57+00:00,2026-02-14,1.3005555555555555,4,3.450000047683716,-276.5,-342,-234,4.647927628118136,55.689233333333334,147.21231666666668,55.61873166666667,147.15598333333332
146,2026-02-14 02:54:45+00:00,2026-02-14 06:12:35+00:00,2026-02-14,3.2972222222222225,15,4.173333311080933,-290.2,-303,-245,11.600665876556025,55.538266666666665,147.11863333333332,55.59538333333333,147.13596666666666
147,2026-02-14 07:21:48+00:00,2026-02-14 12:06:58+00:00,2026-02-14,4.752777777777778,18,3.8888889021343656,-275.8888888888889,-298,-236,16.338502632474032,55.65728333333333,147.151115,55.564933333333336,147.11805
148,2026-02-14 16:19:16+00:00,2026-02-14 17:37:07+00:00,2026-02-14,1.2974999999999999,6,3.3833333452542624,-535.0,-552,-523,4.696206354902737,55.84614833333333,147.4273,55.825948333333336,147.4851
149,2026-02-14 18:44:25+00:00,2026-02-14 20:20:15+00:00,2026-02-14,1.597222222222222,6,3.1833333174387612,-494.8333333333333,-528,-462,5.139527616316864,55.815216666666664,147.36471666666668,55.7516,147.27753333333334
150,2026-02-14 21:43:16+00:00,2026-02-14 23:11:05+00:00,2026-02-14,1.463611111111111,5,3.2399999618530275,-448.6,-485,-414,4.954874030835574,55.746916666666664,147.43703333333335,55.73415,147.57803333333334
151,2026-02-15 01:44:26+00:00,2026-02-15 05:42:17+00:00,2026-02-15,3.9641666666666664,11,3.6363635930148037,-289.0,-347,-232,13.834163401088613,55.68878333333333,147.22116666666668,55.48715,147.14988333333332
152,2026-02-15 06:47:38+00:00,2026-02-15 08:19:27+00:00,2026-02-15,1.5302777777777776,5,3.2799999713897705,-263.2,-297,-239,5.294196429972693,55.549733333333336,147.17063333333334,55.6365,147.19243333333333
153,2026-02-15 10:02:06+00:00,2026-02-15 12:48:35+00:00,2026-02-15,2.774722222222222,8,3.900000035762787,-282.375,-342,-233,10.479613901791309,55.6904,147.21226666666666,55.561683333333335,147.17015
154,2026-02-15 13:58:36+00:00,2026-02-15 15:32:46+00:00,2026-02-15,1.5694444444444444,4,3.274999976158142,-296.75,-367,-232,5.1932379672230695,55.621433333333336,147.18191666666667,55.70426666666667,147.22405
155,2026-02-15 21:56:34+00:00,2026-02-16 01:11:05+00:00,2026-02-15,3.2419444444444445,9,3.733333296245999,-280.44444444444446,-342,-235,12.610058701257683,55.488083333333336,147.11341666666667,55.68965,147.21473333333333
156,2026-02-16 04:08:45+00:00,2026-02-16 12:48:04+00:00,2026-02-16,8.655277777777778,31,3.712903255416501,-359.1290322580645,-498,-232,30.5298037596522,55.763666666666666,147.28361666666666,55.7101,147.2689
157,2026-02-16 14:47:17+00:00,2026-02-16 19:28:14+00:00,2026-02-16,4.6825,13,3.769230769230769,-269.9230769230769,-363,-234,17.218902306433513,55.68738333333334,147.2248,55.68663333333333,147.24693333333337
158,2026-02-16 20:56:57+00:00,2026-02-16 21:59:12+00:00,2026-02-16,1.0375,4,4.550000071525574,-459.25,-528,-426,6.362341332525075,55.718516666666666,147.29066666666668,55.799033333333334,147.41305
159,2026-02-16 23:18:36+00:00,2026-02-17 07:17:57+00:00,2026-02-16,7.989166666666667,21,3.5904761609577,-321.6666666666667,-457,-232,28.382701274378487,55.741416666666666,147.33273333333332,55.67178166666667,147.13848333333334
160,2026-02-17 08:36:37+00:00,2026-02-17 09:51:34+00:00,2026-02-17,1.2491666666666668,5,3.4799999713897707,-263.2,-285,-237,4.164659748193725,55.61965,147.10756666666666,55.552033333333334,147.10606666666666
161,2026-02-17 10:30:53+00:00,2026-02-17 14:15:07+00:00,2026-02-17,3.737222222222222,13,3.5461538388178897,-283.0769230769231,-388,-233,12.768385422589166,55.56195,147.11761666666666,55.71341666666667,147.12896666666666
162,2026-02-17 15:32:34+00:00,2026-02-18 10:16:37+00:00,2026-02-17,18.734166666666667,63,3.7428571345314148,-363.25396825396825,-535,-232,67.09391941028275,55.63166666666667,147.08166666666668,55.67075,147.17898333333332
163,2026-02-18 11:13:37+00:00,2026-02-18 13:00:09+00:00,2026-02-18,1.7755555555555556,9,3.8333333598242865,-429.0,-498,-328,6.579393459466365,55.69148333333333,147.19038333333333,55.78808333333333,147.27288333333334
164,2026-02-18 14:01:04+00:00,2026-02-18 16:10:16+00:00,2026-02-18,2.1533333333333333,7,3.300000020435878,-527.1428571428571,-543,-510,7.292514546511043,55.82213333333333,147.35235,55.83376666666667,147.56241666666668
165,2026-02-19 11:57:27+00:00,2026-02-19 12:54:37+00:00,2026-02-19,0.9527777777777777,6,3.200000007947286,-293.3333333333333,-306,-268,3.0509090355667228,56.416466666666665,145.73016666666666,56.4467,145.72468333333333
166,2026-02-23 08:38:16+00:00,2026-02-23 09:45:03+00:00,2026-02-23,1.1130555555555555,6,3.5166666507720947,-337.0,-358,-326,3.837594610679371,55.828515,146.90075,55.78703333333333,146.98695
167,2026-02-23 13:32:57+00:00,2026-02-23 22:20:05+00:00,2026-02-23,8.785555555555556,29,2.968965530395508,-414.82758620689657,-446,-384,23.28772871645104,55.721266666666665,147.19739833333333,55.74928333333333,147.82329833333333
168,2026-02-24 14:02:18+00:00,2026-02-24 17:40:05+00:00,2026-02-24,3.629722222222222,11,4.609090935100209,-217.27272727272728,-235,-208,16.472786534107303,57.12065,149.33755,57.28861666666667,149.73533333333333
169,2026-02-24 18:59:24+00:00,2026-02-24 22:21:27+00:00,2026-02-24,3.3675,15,4.219999965031942,-236.93333333333334,-263,-192,12.691381541851412,57.34235,149.89728333333332,57.46763333333333,150.20421666666667
170,2026-02-25 10:40:17+00:00,2026-02-25 12:59:47+00:00,2026-02-25,2.325,8,5.012500047683716,-176.5,-193,-172,11.847292128731397,58.00796666666667,152.55526666666665,58.06206666666667,152.91365
171,2026-02-26 05:08:06+00:00,2026-02-26 07:12:17+00:00,2026-02-26,2.0697222222222225,6,4.433333436648051,-300.1666666666667,-321,-279,9.528477028407103,58.26526666666667,155.15305,58.17875,154.90195
172,2026-02-26 09:48:05+00:00,2026-02-26 11:56:46+00:00,2026-02-26,2.144722222222222,7,4.8999999931880405,-267.57142857142856,-273,-262,10.645835864289198,58.35208333333333,155.34395,58.28525,155.08025
173,2026-02-26 13:22:06+00:00,2026-02-26 14:35:52+00:00,2026-02-26,1.2294444444444443,3,3.933333237965902,-311.0,-314,-308,4.861286119490693,58.224716666666666,154.91073333333333,58.180416666666666,154.78216666666663
174,2026-02-26 16:43:14+00:00,2026-02-26 17:41:05+00:00,2026-02-26,0.9641666666666667,3,4.300000031789144,-310.0,-310,-310,4.219060060149642,58.18833333333333,154.77771666666666,58.22241666666667,154.89433333333332
175,2026-02-26 23:14:26+00:00,2026-02-27 00:29:31+00:00,2026-02-26,1.2513888888888889,6,3.3333333333333335,-279.1666666666667,-287,-274,4.290550997020209,58.262433333333334,155.31393333333332,58.21391666666667,155.21666666666667
176,2026-02-27 01:42:25+00:00,2026-02-27 03:55:06+00:00,2026-02-27,2.211388888888889,5,3.459999942779541,-317.4,-328,-304,8.75130388394616,58.14471666666667,155.15661666666668,58.026316666666666,154.99711666666667
177,2026-02-27 04:51:17+00:00,2026-02-27 06:53:26+00:00,2026-02-27,2.0358333333333336,6,3.450000007947286,-304.5,-318,-291,6.116326739485277,58.11285,155.00896666666668,58.19535,155.1202
178,2026-02-27 08:05:35+00:00,2026-02-27 10:31:19+00:00,2026-02-27,2.428888888888889,10,2.8200000524520874,-276.8,-285,-270,6.955160134548454,58.2429,155.18136666666666,58.316583333333334,155.33541666666667
179,2026-02-27 22:55:07+00:00,2026-02-28 00:29:14+00:00,2026-02-27,1.568611111111111,8,4.537499964237213,-273.0,-278,-270,7.688656060678756,58.53443333333333,156.00965,58.64886666666666,156.1175
180,2026-02-28 01:20:59+00:00,2026-02-28 07:54:05+00:00,2026-02-28,6.551666666666667,23,3.5173913292262866,-277.0,-289,-267,23.79445000585503,58.59336666666667,156.01641666666666,58.397,155.73443333333333
181,2026-02-28 09:16:07+00:00,2026-02-28 12:01:16+00:00,2026-02-28,2.7525,7,2.8714285578046526,-274.85714285714283,-284,-267,7.546122759758284,58.43201666666667,155.85651666666666,58.52636666666667,156.014
182,2026-02-28 12:39:02+00:00,2026-02-28 13:38:06+00:00,2026-02-28,0.9844444444444445,3,2.4333333174387612,-266.3333333333333,-271,-263,2.482103440350701,58.54506666666666,156.03893333333335,58.577283333333334,156.0886
183,2026-02-28 14:39:47+00:00,2026-02-28 15:35:26+00:00,2026-02-28,0.9275,4,4.950000047683716,-280.5,-288,-275,4.7228203954418895,58.5286,156.00033333333334,58.47655,155.88791666666663
184,2026-02-28 22:56:07+00:00,2026-03-01 02:11:56+00:00,2026-02-28,3.263611111111111,12,3.0166666905085244,-215.08333333333334,-227,-205,9.327627554404256,58.641866666666665,155.93871666666666,58.61235,155.68548333333334
185,2026-03-01 03:32:56+00:00,2026-03-01 05:12:37+00:00,2026-03-01,1.661388888888889,8,4.225000023841858,-253.125,-276,-240,6.876486645506312,58.55985,155.55616666666666,58.4943,155.3778
186,2026-03-01 05:43:28+00:00,2026-03-01 17:22:25+00:00,2026-03-01,11.649166666666668,40,2.680000001192093,-228.9,-271,-189,31.297475235989864,58.5071,155.35558166666667,58.67986666666667,156.04111666666665
187,2026-03-01 18:32:47+00:00,2026-03-01 19:58:25+00:00,2026-03-01,1.4272222222222224,5,3.4799999713897707,-210.8,-221,-205,5.144195982373392,58.64106666666667,155.8889,58.609566666666666,155.7405
188,2026-03-01 23:43:23+00:00,2026-03-02 05:20:20+00:00,2026-03-01,5.615833333333333,13,3.1230769340808573,-242.46153846153845,-268,-231,17.762340634063477,58.619366666666664,155.98958333333334,58.50058333333333,155.56573333333333
189,2026-03-02 06:36:17+00:00,2026-03-02 09:19:17+00:00,2026-03-02,2.716666666666667,13,3.76923078757066,-231.76923076923077,-236,-223,7.5840224462574195,58.53545,155.66805,58.596266666666665,155.839
190,2026-03-02 10:39:17+00:00,2026-03-02 18:41:25+00:00,2026-03-02,8.035555555555556,26,3.68461537361145,-234.84615384615384,-268,-222,30.64564627036455,58.53273333333333,155.65491666666668,58.417883333333336,155.45086666666666
191,2026-03-02 19:51:37+00:00,2026-03-02 20:57:13+00:00,2026-03-02,1.0933333333333333,4,2.625,-269.25,-275,-259,2.8386755689421292,58.353433333333335,155.428,58.3071,155.41019833333334
192,2026-03-03 03:24:20+00:00,2026-03-03 08:57:18+00:00,2026-03-03,5.549444444444444,15,3.6933333396911623,-247.93333333333334,-270,-222,18.354082619858623,58.38385,155.43525,58.5964,155.82331666666667
193,2026-03-03 10:04:26+00:00,2026-03-03 13:59:34+00:00,2026-03-03,3.9188888888888886,19,4.142105265667564,-236.8421052631579,-247,-224,15.218502112570208,58.590266666666665,155.8223,58.61155,155.89425
194,2026-03-03 16:54:07+00:00,2026-03-03 19:09:24+00:00,2026-03-03,2.254722222222222,6,3.2333333492279053,-255.5,-262,-252,6.877825070753523,58.46855,155.71686666666668,58.5349,155.84103333333334
195,2026-03-03 20:21:36+00:00,2026-03-03 21:55:16+00:00,2026-03-03,1.5611111111111111,6,3.5166666507720947,-269.8333333333333,-278,-264,5.936694755139622,58.585683333333336,155.93553333333332,58.64915,156.07188333333335
196,2026-03-03 23:58:34+00:00,2026-03-04 01:15:17+00:00,2026-03-03,1.2786111111111111,8,5.3125001192092896,-252.0,-266,-239,6.864631281842473,58.807633333333335,156.28456666666668,58.89615,156.4211
197,2026-03-04 02:26:17+00:00,2026-03-04 09:12:15+00:00,2026-03-04,6.766111111111111,17,4.4235294145696304,-236.1764705882353,-261,-225,29.67202804074252,58.98161666666667,156.5493,58.63818333333333,155.9814
198,2026-03-04 11:48:27+00:00,2026-03-04 17:00:26+00:00,2026-03-04,5.199722222222222,14,3.9428571122033254,-273.92857142857144,-289,-261,20.78330762760275,58.50581666666667,155.82993333333334,58.3318,155.61053333333334
199,2026-03-04 21:11:47+00:00,2026-03-04 22:42:05+00:00,2026-03-04,1.505,5,3.240000009536743,-272.8,-275,-270,5.38787554054457,58.40631666666667,155.75016666666667,58.33403333333333,155.65391666666667
200,2026-03-05 00:00:29+00:00,2026-03-05 03:27:16+00:00,2026-03-05,3.446388888888889,11,4.25454551523382,-269.6363636363636,-279,-262,13.453439832699443,58.28146666666667,155.57378333333332,58.37008333333333,155.726715
201,2026-03-05 05:53:25+00:00,2026-03-05 15:55:16+00:00,2026-03-05,10.030833333333334,37,4.167567575300062,-264.3783783783784,-282,-232,38.677166608864276,58.46333333333333,155.92254833333334,58.743183333333334,156.3534
202,2026-03-05 16:49:12+00:00,2026-03-05 19:30:48+00:00,2026-03-05,2.6933333333333334,9,4.588888857099745,-267.6666666666667,-275,-256,11.545208433221607,58.78366666666667,156.4114,58.631933333333336,156.19421666666668
203,2026-03-05 20:42:48+00:00,2026-03-06 02:22:17+00:00,2026-03-05,5.658055555555555,20,4.1450000166893,-269.4,-280,-255,23.984436534390582,58.56133333333333,156.12321666666668,58.792,156.45065
204,2026-03-06 03:54:36+00:00,2026-03-06 07:20:39+00:00,2026-03-06,3.434166666666667,12,3.0250000109275184,-276.0,-279,-273,10.566342109871957,58.74093333333333,156.30931666666666,58.781083333333335,156.37588333333332
205,2026-03-06 09:07:04+00:00,2026-03-06 15:40:35+00:00,2026-03-06,6.5586111111111105,26,4.188461551299462,-260.88461538461536,-290,-230,26.61738760457936,58.883433333333336,156.5293,58.73635,156.20786666666666
206,2026-03-06 19:45:27+00:00,2026-03-06 23:30:58+00:00,2026-03-06,3.758611111111111,13,4.330769245441143,-278.9230769230769,-287,-267,16.583716080564486,58.83883333333333,156.39786666666666,58.63576666666667,156.0403
207,2026-03-07 01:40:56+00:00,2026-03-07 07:25:21+00:00,2026-03-07,5.740277777777778,16,3.5437500029802322,-273.25,-286,-237,19.384704814216942,58.5769,155.92745,58.6753,156.0612
208,2026-03-07 09:36:19+00:00,2026-03-07 11:18:47+00:00,2026-03-07,1.7077777777777778,3,4.599999904632568,-273.6666666666667,-276,-272,7.961058878071714,58.5776,155.9391,58.47495,155.77888333333334
209,2026-03-07 12:43:07+00:00,2026-03-07 15:21:04+00:00,2026-03-07,2.6325,7,3.799999952316284,-272.42857142857144,-278,-264,10.868932981018517,58.44048333333333,155.71743333333333,58.57608333333334,155.92563333333334
210,2026-03-07 17:08:15+00:00,2026-03-07 17:59:54+00:00,2026-03-07,0.8608333333333333,3,4.033333381017049,-256.0,-259,-252,2.971963092523013,58.61315,156.18003333333334,58.578583333333334,156.11236666666667
211,2026-03-07 18:44:14+00:00,2026-03-07 19:55:39+00:00,2026-03-07,1.1902777777777778,4,4.199999988079071,-251.25,-260,-247,5.154348293616435,58.59053333333333,156.18003333333334,58.5159,156.0989
212,2026-03-07 21:23:18+00:00,2026-03-07 23:53:35+00:00,2026-03-07,2.504722222222222,11,3.663636337627064,-279.0,-285,-274,9.036774369395495,58.431,155.98508333333334,58.50951666666667,155.9984
213,2026-03-08 02:47:04+00:00,2026-03-08 04:19:14+00:00,2026-03-08,1.5361111111111112,7,4.071428571428571,-271.42857142857144,-279,-267,6.342998870187365,58.46338333333333,155.94075,58.38223333333333,155.81266666666667
214,2026-03-08 05:30:46+00:00,2026-03-08 06:50:45+00:00,2026-03-08,1.3330555555555557,4,4.175000011920929,-262.75,-266,-260,5.938922524047492,58.316633333333336,155.69316666666666,58.24518333333334,155.56356666666667
215,2026-03-08 07:20:56+00:00,2026-03-08 12:00:03+00:00,2026-03-08,4.651944444444444,14,2.871428574834551,-262.7142857142857,-268,-255,13.080185970291764,58.2529,155.58443333333332,58.41746666666667,155.85398333333333
216,2026-03-08 13:38:08+00:00,2026-03-08 15:09:58+00:00,2026-03-08,1.5305555555555554,6,3.516666611035665,-267.3333333333333,-269,-265,5.309413603235743,58.415683333333334,155.87711666666667,58.35111666666667,155.7627
217,2026-03-08 18:30:25+00:00,2026-03-08 19:26:15+00:00,2026-03-08,0.9305555555555556,3,3.699999968210856,-255.66666666666666,-259,-253,3.1178893722290297,58.2079,155.5101,58.1783,155.43183333333334
218,2026-03-08 20:09:36+00:00,2026-03-09 00:05:10+00:00,2026-03-08,3.926111111111111,14,3.157142843518938,-258.7142857142857,-265,-255,11.707839684431809,58.20786666666667,155.49388333333334,58.33833333333333,155.72
219,2026-03-09 02:38:24+00:00,2026-03-09 04:23:46+00:00,2026-03-09,1.756111111111111,4,4.199999928474426,-256.25,-261,-254,7.363732026060838,58.32545,155.7771,58.244566666666664,155.601865
220,2026-03-09 05:36:47+00:00,2026-03-09 10:34:27+00:00,2026-03-09,4.961111111111111,17,2.894117635839126,-254.7058823529412,-258,-250,14.53554710555606,58.18468333333333,155.47991666666667,58.279016666666664,155.6112
221,2026-03-09 11:09:03+00:00,2026-03-09 14:14:17+00:00,2026-03-09,3.087222222222222,11,3.6545454372059214,-250.72727272727272,-254,-247,10.423486786831772,58.29076666666667,155.70311666666666,58.16833333333334,155.48196666666666
222,2026-03-09 16:37:11+00:00,2026-03-09 19:25:47+00:00,2026-03-09,2.81,8,4.5625,-256.625,-260,-254,12.761710045113162,58.193083333333334,155.44603333333333,58.3107,155.78058166666668
223,2026-03-09 20:36:07+00:00,2026-03-09 23:13:05+00:00,2026-03-09,2.616111111111111,10,3.6900000095367433,-278.6,-285,-267,9.978807909055982,58.374066666666664,155.8892,58.5127,156.00403333333333
224,2026-03-10 00:31:36+00:00,2026-03-10 08:24:16+00:00,2026-03-10,7.877777777777778,24,3.6750000019868216,-266.3333333333333,-283,-254,28.45523484594968,58.50633333333333,156.02681666666666,58.327216666666665,155.7581833333333
225,2026-03-10 09:53:37+00:00,2026-03-10 12:32:15+00:00,2026-03-10,2.6438888888888887,13,4.384615384615385,-258.0769230769231,-268,-252,11.272796014288812,58.384366666666665,155.84426666666667,58.27036666666667,155.7357
226,2026-03-10 18:35:46+00:00,2026-03-11 01:10:24+00:00,2026-03-10,6.577222222222222,17,3.394117649863748,-264.4117647058824,-282,-255,22.768195145822936,58.59815,156.1473,58.297216666666664,155.72666666666666
227,2026-03-11 05:07:03+00:00,2026-03-11 08:08:07+00:00,2026-03-11,3.017777777777778,10,3.1799999952316282,-251.2,-254,-248,9.374296816223607,58.16101666666667,155.44686666666666,58.25788333333333,155.67743333333334
228,2026-03-11 09:19:06+00:00,2026-03-11 13:06:55+00:00,2026-03-11,3.7969444444444442,12,4.008333305517833,-270.0833333333333,-311,-242,15.007161517170303,58.207233333333335,155.5951,58.08408333333333,155.19091666666668
229,2026-03-11 15:30:48+00:00,2026-03-11 20:52:34+00:00,2026-03-11,5.362777777777778,14,3.6785713774817332,-247.92857142857142,-254,-242,18.1326756879511,58.1598,155.4747166666667,58.15535,155.46518333333333
230,2026-03-11 21:38:17+00:00,2026-03-11 23:59:58+00:00,2026-03-11,2.361388888888889,5,4.07999997138977,-256.6,-272,-250,8.8780578759399,58.128483333333335,155.33338333333333,58.20858333333333,155.56833333333333
231,2026-03-13 05:31:06+00:00,2026-03-13 10:00:04+00:00,2026-03-13,4.482777777777778,11,3.563636367971247,-118.0,-167,-98,16.66403471843523,58.521116666666664,156.95435,58.6836,156.576115
232,2026-03-13 12:03:35+00:00,2026-03-13 13:08:15+00:00,2026-03-13,1.077777777777778,4,3.625,-194.5,-201,-182,4.252601988601718,58.69446666666666,156.51725,58.6322,156.45241666666666
233,2026-03-13 14:18:17+00:00,2026-03-13 18:17:25+00:00,2026-03-13,3.9855555555555555,11,2.3818182078274814,-135.1818181818182,-166,-119,9.778006459191172,58.57723333333333,156.3998,58.42013333333333,156.33785
234,2026-03-13 20:32:54+00:00,2026-03-13 22:50:08+00:00,2026-03-13,2.287222222222222,8,2.6124999821186066,-127.875,-134,-119,5.540950655967232,58.35563333333333,156.276,58.279266666666665,156.18105
235,2026-03-14 00:55:47+00:00,2026-03-14 04:12:38+00:00,2026-03-14,3.2808333333333333,13,4.215384666736309,-255.53846153846155,-266,-244,13.792312566843597,58.364716666666666,155.79218333333333,58.18311666666666,155.54383166666668
236,2026-03-14 05:16:05+00:00,2026-03-14 10:57:03+00:00,2026-03-14,5.682777777777777,23,3.617391316787056,-251.3913043478261,-261,-243,18.987302887789422,58.13421666666667,155.42216666666667,58.28111666666667,155.69151666666667
237,2026-03-14 12:06:37+00:00,2026-03-14 13:02:58+00:00,2026-03-14,0.9391666666666667,4,2.924999952316284,-264.5,-267,-261,2.559826187271927,58.333333333333336,155.74829833333334,58.36853333333333,155.79286666666667
238,2026-03-14 14:02:49+00:00,2026-03-14 16:31:06+00:00,2026-03-14,2.471388888888889,6,3.7666666905085244,-259.1666666666667,-267,-254,9.437089538219361,58.365233333333336,155.79436666666666,58.24718333333333,155.60653333333337
239,2026-03-15 00:27:10+00:00,2026-03-15 06:02:01+00:00,2026-03-15,5.5808333333333335,15,3.7266666889190674,-273.6,-288,-254,20.894883100828153,58.2756,155.68536666666665,58.57095,156.01433333333333
240,2026-03-15 10:05:28+00:00,2026-03-15 18:02:36+00:00,2026-03-15,7.952222222222222,23,3.052173915116683,-274.5652173913044,-295,-247,24.109998273410607,58.61946666666667,156.02806666666666,58.907,156.4964
241,2026-03-15 20:18:18+00:00,2026-03-16 02:21:47+00:00,2026-03-15,6.058055555555556,16,2.7625000029802322,-272.4375,-282,-258,15.825947322418648,58.86323333333333,156.50439833333334,58.666916666666665,156.19703333333334
242,2026-03-16 03:07:27+00:00,2026-03-16 08:21:55+00:00,2026-03-16,5.241111111111111,16,4.000000014901161,-273.25,-281,-264,20.65661580421658,58.7051,156.2464,58.70545,156.28673333333333
243,2026-03-16 09:31:26+00:00,2026-03-16 15:42:27+00:00,2026-03-16,6.1836111111111105,19,3.463157892227173,-261.63157894736844,-270,-256,20.40733622495599,58.63726666666667,156.18856666666667,58.73341666666666,156.34696666666667
244,2026-03-16 20:22:15+00:00,2026-03-16 21:17:44+00:00,2026-03-16,0.9247222222222222,3,2.7666666507720947,-263.3333333333333,-264,-262,2.6767170724300415,58.78115,156.47196666666667,58.74798333333333,156.41458333333333
245,2026-03-16 22:27:03+00:00,2026-03-17 05:30:07+00:00,2026-03-16,7.051111111111111,21,4.2476190612429665,-263.3333333333333,-269,-257,27.867608440052045,58.71265,156.36438333333334,58.65336666666666,156.1926
246,2026-03-17 09:30:45+00:00,2026-03-17 14:28:46+00:00,2026-03-17,4.966944444444445,14,3.39285717691694,-263.42857142857144,-270,-251,17.32518234579526,58.640366666666665,156.22851666666668,58.86708333333333,156.5706833333333
247,2026-03-17 15:25:56+00:00,2026-03-17 17:52:58+00:00,2026-03-17,2.4505555555555554,7,4.257142884390695,-261.85714285714283,-271,-257,11.054139579322538,58.899566666666665,156.62325,58.76701666666666,156.3885
248,2026-03-17 20:14:56+00:00,2026-03-17 22:34:29+00:00,2026-03-17,2.3258333333333336,10,4.689999914169311,-268.7,-271,-264,10.674813416144735,58.6441,156.1591,58.74288333333333,156.35341666666667
