vessel,start,end,dur_hours,counterparty,encounteredVesselFlag,kind,latitude,longitude
ILYA KONOVALOV(RUS),2025-12-15 04:40,2025-12-17 08:20,51.7,TIGR 2,RUS,transshipment,61.3825,172.9074
ILYA KONOVALOV(RUS),2025-11-11 11:00,2025-11-11 14:10,3.2,SEAWIND-1,RUS,supply_other,50.8471,156.1217
ILYA KONOVALOV(RUS),2025-11-11 00:00,2025-11-11 03:20,3.3,TSARITSA,RUS,supply_other,50.4626,155.6675
ILYA KONOVALOV(RUS),2025-11-09 07:00,2025-11-09 23:50,16.8,TSARITSA,RUS,transshipment,50.1037,155.5645
ILYA KONOVALOV(RUS),2025-10-03 00:20,2025-10-04 05:00,28.7,TSARITSA,RUS,transshipment,50.444,156.0834
ILYA KONOVALOV(RUS),2025-08-31 18:50,2025-08-31 21:40,2.8,NIKOLAY CHEPIK,RUS,supply_other,49.5054,155.9687
ILYA KONOVALOV(RUS),2025-04-09 19:40,2025-04-11 23:50,52.2,FRIO NAVARIN,RUS,transshipment,58.0299,148.1966
ILYA KONOVALOV(RUS),2025-04-11 00:00,2025-04-11 04:40,4.7,SEAWIND-1,RUS,supply_other,58.0467,148.1191
ILYA KONOVALOV(RUS),2025-04-10 00:00,2025-04-10 11:50,11.8,SEAWIND-1,RUS,transshipment,57.9557,148.5284
ILYA KONOVALOV(RUS),2025-03-30 21:30,2025-04-02 08:00,58.5,FRIO MURMANSK,RUS,transshipment,57.4489,148.1817
ILYA KONOVALOV(RUS),2025-03-31 02:50,2025-04-02 07:10,52.3,SEAWIND-1,RUS,transshipment,57.4512,148.1463
ILYA KONOVALOV(RUS),2025-03-21 00:50,2025-03-21 05:30,4.7,ALEXANDR BELYAKOV,RUS,supply_other,55.692,150.4378
ILYA KONOVALOV(RUS),2025-03-11 04:10,2025-03-14 03:00,70.8,TIGR 2,RUS,transshipment,54.0593,155.3058
ILYA KONOVALOV(RUS),2025-03-11 04:10,2025-03-14 03:00,70.8,TSARITSA,RUS,transshipment,54.0603,155.3358
ILYA KONOVALOV(RUS),2025-02-19 00:00,2025-02-21 12:50,60.8,FRIO NAVARIN,RUS,transshipment,55.2937,155.4153
ILYA KONOVALOV(RUS),2025-02-19 00:00,2025-02-20 09:50,33.8,SEAWIND-1,RUS,transshipment,55.2943,155.4149
ILYA KONOVALOV(RUS),2025-01-26 09:00,2025-01-28 23:50,62.8,FRIO MURMANSK,RUS,transshipment,54.1344,155.7723
ILYA KONOVALOV(RUS),2025-01-27 00:00,2025-01-28 20:30,44.5,SEAWIND-1,RUS,transshipment,54.134,155.7831
ILYA KONOVALOV(RUS),2025-01-12 03:20,2025-01-14 07:50,52.5,TIGR 2,RUS,transshipment,54.1138,155.7747
ILYA KONOVALOV(RUS),2025-01-02 02:40,2025-01-02 05:10,2.5,YMIR,RUS,supply_other,54.7126,151.42
ILYA KONOVALOV(RUS),2024-12-09 00:30,2024-12-10 23:20,46.8,SIERRA,RUS,transshipment,54.1304,155.7566
ILYA KONOVALOV(RUS),2024-12-05 21:50,2024-12-06 11:50,14.0,SIERRA,RUS,transshipment,55.4419,155.4594
ILYA KONOVALOV(RUS),2024-09-16 20:20,2024-09-16 23:50,3.5,FRIO MURMANSK,RUS,transshipment,49.4529,154.8755
ILYA KONOVALOV(RUS),2024-08-30 00:00,2024-09-01 18:50,66.8,POLTAVA,RUS,transshipment,62.8195,179.7135
ILYA KONOVALOV(RUS),2024-08-07 03:30,2024-08-09 07:10,51.7,TIGR 2,RUS,transshipment,62.4539,177.3497
ILYA KONOVALOV(RUS),2024-07-23 00:00,2024-07-26 03:50,75.8,TIGR 2,RUS,transshipment,62.9116,179.4285
ILYA KONOVALOV(RUS),2024-07-23 03:10,2024-07-24 05:00,25.8,AMFITRITA,RUS,transshipment,62.9125,179.4221
ILYA KONOVALOV(RUS),2024-07-23 05:50,2024-07-24 04:20,22.5,APOLLON,RUS,transshipment,62.9083,179.4241
ILYA KONOVALOV(RUS),2024-07-18 01:50,2024-07-18 14:30,12.7,TIGR 2,RUS,transshipment,61.7619,-179.8998
ILYA KONOVALOV(RUS),2024-06-29 00:00,2024-07-01 12:00,60.0,FRIO MURMANSK,RUS,transshipment,62.4378,177.4825
ILYA KONOVALOV(RUS),2024-06-13 11:10,2024-06-13 14:30,3.3,FRIO MURMANSK,RUS,transshipment,61.584,179.3807
ILYA KONOVALOV(RUS),2023-08-09 03:00,2023-08-09 20:30,17.5,FRIO MURMANSK,RUS,transshipment,49.2903,155.2943
ILYA KONOVALOV(RUS),2023-07-28 03:50,2023-07-28 09:40,5.8,NIKOLAY CHEPIK,RUS,supply_other,49.1993,155.6094
ILYA KONOVALOV(RUS),2023-07-28 03:50,2023-07-28 09:40,5.8,FRIO MURMANSK,RUS,transshipment,49.1993,155.6095
ILYA KONOVALOV(RUS),2023-06-20 17:00,2023-06-20 23:50,6.8,BIKIN,RUS,transshipment,48.818,154.0538
ILYA KONOVALOV(RUS),2023-05-03 01:20,2023-05-04 19:10,41.8,TIGR 2,RUS,transshipment,54.1287,155.7118
ILYA KONOVALOV(RUS),2023-04-17 21:30,2023-04-18 05:20,7.8,PLUTONAS,RUS,transshipment,56.1467,144.0479
ILYA KONOVALOV(RUS),2023-04-17 18:40,2023-04-17 20:50,2.2,PIOTR.ZHITNIKOV,RUS,supply_other,56.183,144.0555
ILYA KONOVALOV(RUS),2023-04-16 16:40,2023-04-16 19:00,2.3,PIOTR.ZHITNIKOV,RUS,supply_other,56.4703,143.955
ILYA KONOVALOV(RUS),2023-04-07 07:10,2023-04-07 10:50,3.7,PIOTR.ZHITNIKOV,RUS,supply_other,56.6823,148.6737
ILYA KONOVALOV(RUS),2023-04-05 08:50,2023-04-07 06:30,45.7,BALYUZEK,RUS,transshipment,56.8709,148.1846
ILYA KONOVALOV(RUS),2023-03-27 14:10,2023-03-27 22:40,8.5,JUPITER,RUS,transshipment,56.1209,148.9831
ILYA KONOVALOV(RUS),2023-03-22 07:10,2023-03-23 18:00,34.8,TIGR 2,RUS,transshipment,54.0808,155.6731
ILYA KONOVALOV(RUS),2023-03-23 00:00,2023-03-23 18:00,18.0,KAPITAN FALEYEV,RUS,transshipment,54.074,155.6781
ILYA KONOVALOV(RUS),2023-03-22 07:10,2023-03-22 21:10,14.0,SEAWIND-1,RUS,transshipment,54.0899,155.6681
ILYA KONOVALOV(RUS),2023-03-13 00:00,2023-03-13 07:20,7.3,SIMFONIYA,RUS,transshipment,54.0595,155.4291
ILYA KONOVALOV(RUS),2023-03-11 00:20,2023-03-12 22:50,46.5,TIGR 2,RUS,transshipment,53.9619,154.8855
ILYA KONOVALOV(RUS),2023-02-22 18:00,2023-02-25 10:40,64.7,BALYUZEK,RUS,transshipment,54.115,155.4563
ILYA KONOVALOV(RUS),2023-02-23 12:30,2023-02-25 10:40,46.2,SEAWIND-1,RUS,transshipment,54.1201,155.4479
ILYA KONOVALOV(RUS),2023-02-23 00:10,2023-02-23 12:00,11.8,ORION,RUS,transshipment,54.0988,155.4687
ILYA KONOVALOV(RUS),2023-02-21 15:40,2023-02-22 05:40,14.0,JUPITER,RUS,transshipment,54.1075,155.4309
ILYA KONOVALOV(RUS),2023-02-11 00:00,2023-02-12 10:20,34.3,MARINE STAR,RUS,transshipment,55.4262,155.28
ILYA KONOVALOV(RUS),2023-01-24 07:50,2023-01-25 23:20,39.5,ICE RIVER,RUS,transshipment,55.3015,155.3491
ILYA KONOVALOV(RUS),2023-01-24 07:50,2023-01-24 20:40,12.8,SEAWIND-1,RUS,transshipment,55.314,155.3153
ILYA KONOVALOV(RUS),2022-09-01 00:30,2022-09-01 07:30,7.0,FRIO MURMANSK,RUS,transshipment,49.2906,156.0178
ILYA KONOVALOV(RUS),2022-07-12 07:20,2022-07-14 05:50,46.5,FRIO MURMANSK,RUS,transshipment,49.4648,155.6052
ILYA KONOVALOV(RUS),2022-06-15 17:30,2022-06-18 12:20,66.8,FRIO MURMANSK,RUS,transshipment,61.9292,-178.4448
ILYA KONOVALOV(RUS),2022-06-17 19:50,2022-06-18 12:20,16.5,TOMKOD,RUS,transshipment,62.0474,-178.1541
ILYA KONOVALOV(RUS),2022-04-17 20:00,2022-04-19 15:00,43.0,TSARITSA,RUS,transshipment,50.5734,155.6594
ILYA KONOVALOV(RUS),2022-04-11 18:40,2022-04-12 04:30,9.8,BALYUZEK,RUS,transshipment,49.9159,155.8043
ILYA KONOVALOV(RUS),2022-04-03 03:40,2022-04-04 22:00,42.3,ALEXANDR BELYAKOV,RUS,transshipment,55.9463,149.0495
ILYA KONOVALOV(RUS),2022-04-03 03:40,2022-04-04 22:00,42.3,FRIO MURMANSK,RUS,transshipment,55.9462,149.0495
ILYA KONOVALOV(RUS),2022-03-13 01:00,2022-03-15 07:20,54.3,AMBER BALTIC,RUS,transshipment,55.2938,155.4102
ILYA KONOVALOV(RUS),2022-03-06 14:50,2022-03-07 04:10,13.3,BALYUZEK,RUS,transshipment,54.7213,153.9815
ILYA KONOVALOV(RUS),2022-02-25 09:30,2022-02-25 23:40,14.2,FRIO MURMANSK,RUS,transshipment,52.5991,156.0671
ILYA KONOVALOV(RUS),2022-02-19 05:10,2022-02-19 21:50,16.7,SIERRA,RUS,transshipment,54.09,155.768
ILYA KONOVALOV(RUS),2022-02-13 05:20,2022-02-13 08:10,2.8,FRIO MURMANSK,RUS,transshipment,54.2847,153.6683
ILYA KONOVALOV(RUS),2022-02-07 03:20,2022-02-09 08:30,53.2,BALYUZEK,RUS,transshipment,54.1246,155.7775
ILYA KONOVALOV(RUS),2022-01-10 10:10,2022-01-12 15:40,53.5,SORAKSAN,RUS,transshipment,52.66,156.0923
ILYA KONOVALOV(RUS),2021-08-01 12:10,2021-08-02 09:00,20.8,NIKOLAY CHEPIK,RUS,transshipment,62.2588,177.9415
ILYA KONOVALOV(RUS),2021-07-30 06:50,2021-07-30 13:30,6.7,GLIER,RUS,transshipment,61.8215,176.9265
ILYA KONOVALOV(RUS),2021-07-15 02:50,2021-07-15 06:40,3.8,FROST OLYMPOS,RUS,transshipment,61.8606,176.6191
ILYA KONOVALOV(RUS),2021-07-11 15:00,2021-07-14 14:20,71.3,TIGR 2,RUS,transshipment,62.1681,178.2451
ILYA KONOVALOV(RUS),2021-07-11 15:00,2021-07-12 17:00,26.0,KAPITAN FALEYEV,RUS,transshipment,62.1686,178.2465
ILYA KONOVALOV(RUS),2021-06-26 12:20,2021-06-26 22:10,9.8,GLIER,RUS,transshipment,62.0169,-179.4507
ILYA KONOVALOV(RUS),2021-06-12 06:30,2021-06-12 09:50,3.3,TIGR 2,RUS,supply_other,61.5478,-179.1811
ILYA KONOVALOV(RUS),2021-05-25 13:10,2021-05-27 16:10,51.0,FRIO MURMANSK,RUS,transshipment,50.6322,155.7896
ILYA KONOVALOV(RUS),2021-04-30 14:20,2021-04-30 20:40,6.3,SEAWIND-1,RUS,transshipment,51.6677,155.7791
ILYA KONOVALOV(RUS),2021-04-13 07:20,2021-04-13 17:00,9.7,NIKOLAY KASATKIN,RUS,transshipment,56.3678,148.3571
ILYA KONOVALOV(RUS),2021-04-11 02:40,2021-04-12 15:00,36.3,MERCURY,RUS,transshipment,55.9312,148.2192
ILYA KONOVALOV(RUS),2021-04-11 20:40,2021-04-12 15:00,18.3,KAPITAN MASLOVETS,RUS,transshipment,55.9827,148.2699
ILYA KONOVALOV(RUS),2021-04-11 17:00,2021-04-11 19:20,2.3,MUROM,RUS,supply_other,55.9765,148.1286
ILYA KONOVALOV(RUS),2021-04-11 02:50,2021-04-11 15:30,12.7,SEAWIND-1,RUS,transshipment,55.8504,148.1435
ILYA KONOVALOV(RUS),2021-04-10 12:20,2021-04-10 16:30,4.2,KAPITAN MASLOVETS,RUS,transshipment,55.8057,148.424
ILYA KONOVALOV(RUS),2021-04-10 07:10,2021-04-10 12:00,4.8,KAPITAN FALEYEV,RUS,transshipment,55.8455,148.4716
ILYA KONOVALOV(RUS),2021-04-10 07:20,2021-04-10 12:00,4.7,BALYUZEK,RUS,supply_other,55.8455,148.471
ILYA KONOVALOV(RUS),2021-04-02 07:50,2021-04-03 04:40,20.8,URGULL,RUS,transshipment,57.0728,150.7838
ILYA KONOVALOV(RUS),2021-03-20 00:40,2021-03-20 03:40,3.0,VASILYEVSKIY OSTROV,RUS,supply_other,55.6901,148.5317
ILYA KONOVALOV(RUS),2021-03-05 17:10,2021-03-08 02:10,57.0,FRIO MURMANSK,RUS,transshipment,56.3362,151.1553
ILYA KONOVALOV(RUS),2021-02-24 11:30,2021-02-24 20:30,9.0,KOMMUNARY NIKOLAYEVA,RUS,transshipment,51.6557,155.1271
ILYA KONOVALOV(RUS),2021-02-23 12:20,2021-02-23 17:50,5.5,TIGR 2,RUS,supply_other,52.0087,155.1417
ILYA KONOVALOV(RUS),2021-01-09 00:00,2021-01-09 07:40,7.7,ALEXANDR BELYAKOV,RUS,transshipment,54.1431,155.3932
ILYA KONOVALOV(RUS),2021-01-08 07:20,2021-01-09 06:10,22.8,BALYUZEK,RUS,transshipment,54.1485,155.433
ILYA KONOVALOV(RUS),2020-08-03 05:10,2020-08-03 08:50,3.7,NIKOLAY CHEPIK,RUS,supply_other,48.1544,154.7346
ILYA KONOVALOV(RUS),2020-07-20 17:50,2020-07-21 12:40,18.8,ALEXANDR BELYAKOV,RUS,transshipment,47.6818,154.5639
ILYA KONOVALOV(RUS),2020-07-18 18:50,2020-07-20 17:20,46.5,BALYUZEK,RUS,transshipment,47.7749,154.6845
ILYA KONOVALOV(RUS),2020-06-24 02:00,2020-06-24 22:10,20.2,FRIO KIANIT,RUS,transshipment,50.2654,156.3603
ILYA KONOVALOV(RUS),2020-05-24 21:20,2020-05-26 19:10,45.8,ARDATOV,RUS,transshipment,50.2744,156.3603
ILYA KONOVALOV(RUS),2020-05-24 15:30,2020-05-26 18:40,51.2,TIGR 2,RUS,transshipment,50.271,156.3533
ILYA KONOVALOV(RUS),2020-05-17 06:00,2020-05-17 09:10,3.2,TIGR 2,RUS,supply_other,49.6328,155.9842
ILYA KONOVALOV(RUS),2020-05-12 00:10,2020-05-13 04:40,28.5,BALYUZEK,RUS,transshipment,49.961,155.959
ILYA KONOVALOV(RUS),2020-04-29 20:50,2020-04-29 23:50,3.0,PACIFICA,RUS,supply_other,52.5446,155.8892
ILYA KONOVALOV(RUS),2020-04-19 12:00,2020-04-19 19:30,7.5,ASTRONOM,RUS,transshipment,47.8367,154.6682
ILYA KONOVALOV(RUS),2020-04-05 01:40,2020-04-07 03:50,50.2,TIGR 2,RUS,transshipment,56.7857,150.7812
ILYA KONOVALOV(RUS),2020-04-06 21:20,2020-04-07 03:50,6.5,NIKOLAY CHEPIK,RUS,transshipment,56.7415,150.9336
ILYA KONOVALOV(RUS),2020-04-05 19:10,2020-04-06 20:00,24.8,ARDATOV,RUS,transshipment,56.7825,150.8803
ILYA KONOVALOV(RUS),2020-04-05 01:40,2020-04-05 18:40,17.0,KAPITAN MASLOVETS,RUS,transshipment,56.8098,150.5546
ILYA KONOVALOV(RUS),2020-04-03 00:00,2020-04-03 10:10,10.2,TIGR 2,RUS,transshipment,56.5661,150.5998
ILYA KONOVALOV(RUS),2020-04-03 00:00,2020-04-03 10:10,10.2,ASTRONOM,RUS,transshipment,56.5666,150.6001
ILYA KONOVALOV(RUS),2020-03-22 20:20,2020-03-23 19:40,23.3,BALYUZEK,RUS,transshipment,58.5455,157.8416
ILYA KONOVALOV(RUS),2020-03-20 14:50,2020-03-20 18:50,4.0,NORTH OCEAN,RUS,supply_other,58.3773,155.8017
ILYA KONOVALOV(RUS),2020-03-08 12:10,2020-03-10 04:30,40.3,SMOLNINSKIY,RUS,transshipment,56.111,149.9025
ILYA KONOVALOV(RUS),2020-02-21 01:00,2020-02-22 23:50,46.8,TIGR 2,RUS,transshipment,54.1221,155.2889
ILYA KONOVALOV(RUS),2020-02-21 01:00,2020-02-22 04:40,27.7,KAPITAN MASLOVETS,RUS,transshipment,54.1125,155.3065
ILYA KONOVALOV(RUS),2020-02-04 21:30,2020-02-06 03:10,29.7,TIGR 2,RUS,transshipment,54.0947,155.4595
ILYA KONOVALOV(RUS),2020-01-28 02:00,2020-01-29 13:50,35.8,BALYUZEK,RUS,transshipment,54.0422,155.4846
ILYA KONOVALOV(RUS),2020-01-20 00:00,2020-01-20 12:20,12.3,GLIER,RUS,transshipment,52.4923,154.2226
ILYA KONOVALOV(RUS),2020-01-03 00:00,2020-01-04 23:50,47.8,BALYUZEK,RUS,transshipment,54.0418,155.4708
ILYA KONOVALOV(RUS),2019-08-05 14:10,2019-08-06 14:50,24.7,TIGR 2,RUS,transshipment,62.2853,177.7592
ILYA KONOVALOV(RUS),2019-08-06 08:30,2019-08-06 14:50,6.3,NIKOLAY CHEPIK,RUS,transshipment,62.2515,177.7991
ILYA KONOVALOV(RUS),2019-07-30 16:00,2019-08-02 09:40,65.7,BALYUZEK,RUS,transshipment,63.6507,179.4293
ILYA KONOVALOV(RUS),2019-08-01 09:30,2019-08-02 07:00,21.5,M.BRYZGALIN,RUS,transshipment,63.6182,179.4171
ILYA KONOVALOV(RUS),2019-07-30 13:20,2019-07-30 23:50,10.5,TAMBOV,RUS,transshipment,63.6592,179.4722
ILYA KONOVALOV(RUS),2019-07-30 13:20,2019-07-30 23:50,10.5,M.BRYZGALIN,RUS,transshipment,63.6592,179.4719
ILYA KONOVALOV(RUS),2019-07-10 12:00,2019-07-12 02:30,38.5,M.BRYZGALIN,RUS,transshipment,62.2398,177.789
ILYA KONOVALOV(RUS),2019-07-09 12:20,2019-07-10 11:20,23.0,NIKOLAY CHEPIK,RUS,transshipment,62.2124,177.9205
ILYA KONOVALOV(RUS),2019-06-27 11:30,2019-06-29 09:30,46.0,BALYUZEK,RUS,transshipment,63.5585,179.3917
ILYA KONOVALOV(RUS),2019-06-20 05:50,2019-06-20 14:10,8.3,BALYUZEK,RUS,transshipment,61.4928,-178.505
ILYA KONOVALOV(RUS),2019-05-15 21:50,2019-05-16 02:50,5.0,ALEXANDR BELYAKOV,RUS,supply_other,50.8697,157.8432
ILYA KONOVALOV(RUS),2019-05-13 08:00,2019-05-15 17:50,57.8,TIGR 2,RUS,transshipment,51.7986,158.9108
ILYA KONOVALOV(RUS),2019-05-13 08:00,2019-05-14 22:50,38.8,M.BRYZGALIN,RUS,transshipment,51.8798,159.0343
ILYA KONOVALOV(RUS),2019-04-23 09:10,2019-04-25 03:40,42.5,ARKADIJA,RUS,transshipment,55.0161,146.4088
ILYA KONOVALOV(RUS),2019-04-10 06:20,2019-04-10 16:00,9.7,NIKOLAY CHEPIK,RUS,transshipment,58.1328,149.1198
ILYA KONOVALOV(RUS),2019-04-10 06:20,2019-04-10 16:00,9.7,ASTRONOM,RUS,transshipment,58.1326,149.1198
ILYA KONOVALOV(RUS),2019-04-09 12:20,2019-04-09 23:50,11.5,ASTRONOM,RUS,transshipment,58.0287,149.2603
ILYA KONOVALOV(RUS),2019-03-22 06:30,2019-03-23 11:10,28.7,PACIFICA,RUS,transshipment,54.0849,155.0137
ILYA KONOVALOV(RUS),2019-03-17 21:50,2019-03-19 13:30,39.7,BALYUZEK,RUS,transshipment,55.3944,154.7774
ILYA KONOVALOV(RUS),2018-07-29 05:20,2018-07-29 09:00,3.7,BALYUZEK,RUS,supply_other,50.8376,154.1893
ILYA KONOVALOV(RUS),2018-07-27 05:30,2018-07-28 22:30,41.0,BALYUZEK,RUS,transshipment,50.6263,155.2549
ILYA KONOVALOV(RUS),2018-07-26 20:00,2018-07-28 02:10,30.2,NIKOLAY CHEPIK,RUS,transshipment,50.6316,155.2637
ILYA KONOVALOV(RUS),2018-07-26 09:30,2018-07-26 23:10,13.7,BALYUZEK,RUS,transshipment,50.6066,155.2955
ILYA KONOVALOV(RUS),2018-06-27 09:30,2018-06-29 19:20,57.8,BALYUZEK,RUS,transshipment,50.4019,155.0557
ILYA KONOVALOV(RUS),2018-06-28 08:30,2018-06-29 19:20,34.8,ALEXANDR BELYAKOV,RUS,transshipment,50.5362,155.0542
ILYA KONOVALOV(RUS),2018-06-23 04:20,2018-06-23 23:40,19.3,BALYUZEK,RUS,transshipment,48.1341,154.1331
ILYA KONOVALOV(RUS),2018-06-18 13:50,2018-06-18 23:50,10.0,NIKOLAY CHEPIK,RUS,transshipment,49.2639,156.0295
ILYA KONOVALOV(RUS),2018-06-18 10:30,2018-06-18 23:30,13.0,KAMCHATSKIY PROLIV,RUS,transshipment,49.3348,156.0169
ILYA KONOVALOV(RUS),2018-06-07 20:10,2018-06-09 06:00,33.8,BALYUZEK,RUS,transshipment,48.3219,154.981
ILYA KONOVALOV(RUS),2018-06-09 02:20,2018-06-09 06:00,3.7,PETROPAVLOVSK,RUS,bunkering,48.1258,154.9177
ILYA KONOVALOV(RUS),2018-06-07 20:10,2018-06-09 02:00,29.8,KAPITAN FALEYEV,RUS,transshipment,48.3743,155.0052
ILYA KONOVALOV(RUS),2018-05-31 19:50,2018-06-01 09:10,13.3,BALYUZEK,RUS,transshipment,49.7059,156.4826
ILYA KONOVALOV(RUS),2018-06-01 06:20,2018-06-01 09:10,2.8,PETROPAVLOVSK,RUS,bunkering,49.699,156.4415
ILYA KONOVALOV(RUS),2018-04-24 21:00,2018-04-25 04:20,7.3,GLIER,RUS,transshipment,49.4633,156.1746
ILYA KONOVALOV(RUS),2018-04-08 07:40,2018-04-08 10:30,2.8,BALYUZEK,RUS,supply_other,58.6694,150.29
ILYA KONOVALOV(RUS),2018-04-08 07:40,2018-04-08 10:30,2.8,M.BRYZGALIN,RUS,supply_other,58.6695,150.2897
ILYA KONOVALOV(RUS),2018-03-07 07:10,2018-03-07 13:40,6.5,TIGR 2,RUS,transshipment,56.9382,150.5865
ILYA KONOVALOV(RUS),2018-03-06 18:10,2018-03-07 03:10,9.0,TIGR 2,RUS,transshipment,57.0018,150.3284
ILYA KONOVALOV(RUS),2018-03-05 08:10,2018-03-06 13:50,29.7,BALYUZEK,RUS,transshipment,57.5063,150.6351
ILYA KONOVALOV(RUS),2018-02-24 00:20,2018-02-24 11:50,11.5,BALYUZEK,RUS,transshipment,52.6468,154.3276
ILYA KONOVALOV(RUS),2018-02-07 03:10,2018-02-07 07:50,4.7,JUPITER,RUS,supply_other,52.525,156.1423
ILYA KONOVALOV(RUS),2018-02-06 14:50,2018-02-06 23:10,8.3,JUPITER,RUS,transshipment,52.5275,156.1399
ILYA KONOVALOV(RUS),2018-02-04 21:10,2018-02-06 13:50,40.7,SLAVYANKA,RUS,transshipment,52.5828,156.1195
ILYA KONOVALOV(RUS),2018-02-04 05:40,2018-02-04 10:40,5.0,GLIER,RUS,supply_other,52.5108,155.9277
ILYA KONOVALOV(RUS),2018-01-06 09:30,2018-01-06 18:00,8.5,BALYUZEK,RUS,transshipment,43.854,146.0701
ILYA KONOVALOV(RUS),2018-01-03 02:50,2018-01-03 17:00,14.2,JUPITER,RUS,transshipment,43.8622,145.6973
ILYA KONOVALOV(RUS),2018-01-02 07:50,2018-01-02 22:50,15.0,JUPITER,RUS,transshipment,43.7533,145.957
ILYA KONOVALOV(RUS),2017-12-19 03:00,2017-12-19 06:30,3.5,JUPITER,RUS,supply_other,38.1874,142.076
ILYA KONOVALOV(RUS),2017-09-26 00:30,2017-09-26 02:40,2.2,BALYUZEK,RUS,supply_other,48.9636,155.3595
ILYA KONOVALOV(RUS),2017-09-20 00:40,2017-09-20 03:50,3.2,ASTRONOM,RUS,supply_other,39.6037,142.5137
ILYA KONOVALOV(RUS),2017-06-01 00:00,2017-06-02 03:00,27.0,KAPITAN FALEYEV,RUS,transshipment,50.6636,155.0294
ILYA KONOVALOV(RUS),2017-06-01 10:40,2017-06-02 03:00,16.3,TIGR 2,RUS,transshipment,50.6832,154.9495
ILYA KONOVALOV(RUS),2017-05-31 21:40,2017-06-01 04:00,6.3,TIGR 2,RUS,transshipment,50.5782,155.2047
ILYA KONOVALOV(RUS),2017-05-16 01:50,2017-05-17 15:20,37.5,ASTRONOM,RUS,transshipment,50.7141,154.9207
ILYA KONOVALOV(RUS),2017-04-07 00:50,2017-04-07 13:20,12.5,BALYUZEK,RUS,transshipment,58.3736,151.7329
ILYA KONOVALOV(RUS),2017-04-06 07:40,2017-04-06 16:40,9.0,TIGR 2,RUS,transshipment,58.5428,152.1855
ILYA KONOVALOV(RUS),2017-04-04 16:30,2017-04-04 21:10,4.7,TIGR 2,RUS,supply_other,58.3068,152.516
ILYA KONOVALOV(RUS),2017-04-04 08:10,2017-04-04 12:00,3.8,TIGR 2,RUS,supply_other,58.2579,152.3653
ILYA KONOVALOV(RUS),2017-04-04 01:10,2017-04-04 09:30,8.3,AERONAVT,RUS,transshipment,58.2827,152.3177
ILYA KONOVALOV(RUS),2017-04-03 18:30,2017-04-03 23:50,5.3,TIGR 2,RUS,supply_other,58.3244,152.3105
ILYA KONOVALOV(RUS),2017-04-03 17:20,2017-04-03 20:30,3.2,AERONAVT,RUS,supply_other,58.3241,152.3093
ILYA KONOVALOV(RUS),2017-03-10 19:00,2017-03-10 21:50,2.8,KAPITAN MASLOVETS,RUS,transshipment,50.2757,157.1541
ILYA KONOVALOV(RUS),2017-03-04 12:30,2017-03-04 22:40,10.2,BALYUZEK,RUS,transshipment,57.1244,156.0994
ILYA KONOVALOV(RUS),2017-03-02 16:20,2017-03-03 23:30,31.2,FROST OLYMPOS,RUS,transshipment,58.2457,157.3448
ILYA KONOVALOV(RUS),2017-02-26 00:00,2017-02-26 13:30,13.5,FROST OLYMPOS,RUS,transshipment,52.6157,156.0566
ILYA KONOVALOV(RUS),2017-01-04 00:00,2017-01-06 04:30,52.5,BALYUZEK,RUS,transshipment,43.8266,146.0516
ILYA KONOVALOV(RUS),2017-01-04 09:00,2017-01-05 05:50,20.8,PELAGIAL,RUS,transshipment,43.8274,146.0514
ILYA KONOVALOV(RUS),2016-11-26 19:30,2016-11-26 23:50,4.3,ARDATOV,RUS,supply_other,52.0956,158.3629
ILYA KONOVALOV(RUS),2016-11-01 12:20,2016-11-01 19:00,6.7,BALYUZEK,RUS,transshipment,52.1032,158.3609
ILYA KONOVALOV(RUS),2016-10-31 20:00,2016-10-31 23:50,3.8,BALYUZEK,RUS,supply_other,52.1018,158.3604
ILYA KONOVALOV(RUS),2016-10-31 10:20,2016-10-31 13:30,3.2,BALYUZEK,RUS,supply_other,52.1018,158.3603
ILYA KONOVALOV(RUS),2016-10-20 00:30,2016-10-20 03:30,3.0,ARDATOV,RUS,supply_other,49.6035,156.3906
ILYA KONOVALOV(RUS),2016-10-01 06:30,2016-10-01 09:00,2.5,KAPITAN FALEYEV,RUS,transshipment,50.233,156.3994
ILYA KONOVALOV(RUS),2016-09-29 11:50,2016-09-29 21:40,9.8,BALYUZEK,RUS,transshipment,50.2657,156.3074
ILYA KONOVALOV(RUS),2016-09-28 02:20,2016-09-28 06:10,3.8,ARDATOV,RUS,supply_other,50.2613,156.3048
ILYA KONOVALOV(RUS),2016-09-27 00:00,2016-09-27 23:50,23.8,BALYUZEK,RUS,transshipment,50.2573,156.301
ILYA KONOVALOV(RUS),2016-09-08 10:20,2016-09-08 21:30,11.2,MERCURY,RUS,transshipment,48.2719,154.8506
ILYA KONOVALOV(RUS),2016-09-07 09:30,2016-09-07 15:30,6.0,ANDROMEDA,RUS,transshipment,48.7232,154.985
ILYA KONOVALOV(RUS),2015-12-28 19:30,2015-12-29 12:30,17.0,BALYUZEK,RUS,transshipment,50.4955,156.9921
ILYA KONOVALOV(RUS),2015-12-28 19:30,2015-12-29 12:30,17.0,KAPITAN MASLOVETS,RUS,transshipment,50.5057,157.016
ILYA KONOVALOV(RUS),2015-12-28 10:30,2015-12-28 13:50,3.3,BALYUZEK,RUS,supply_other,50.3101,156.7013
